id_cancion,nombre_cancion,nombre_artista,tipo_album,fecha,popularidad_cancion,duracion,explicito,id_album,id_artista
6mgaRs53PDES7MhoHJsKrw,Happy Birthday To Don - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,2s3Brqwa4TwaDsdKy0dEd7,3FfiVd3gDkX4BuklKDbuS9
6rnXBFmOLpt5kRAAHFS2gM,After Hours,Kehlani,compilation,2024-04-24,4,202414,False,08w63lCN2armBQGrzm0KaI,0cGUm45nv7Z6M6qdXYQGTX
28Lg3TtVLz6UuEhuMTGMD9,Happy Birthday To Jay - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,0mI2ZaZMsqgZaNLTbBYB14,3FfiVd3gDkX4BuklKDbuS9
2kREoSaJNXhBXIxLZFz9Wc,Miniskirt,Popgoth,album,2021-04-13,1,173962,False,4VcFVwyIudVeNVN0QwhPYB,58aKoq74YagROd0kJnvcsi
0p1CEEZuxQQ5bViTMBBSX5,Happy Birthday To Adam - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,1VJjQn5xkawale40N04G1n,3FfiVd3gDkX4BuklKDbuS9
5siQVUpA400pPNxD4AU0Of,Pop,AL99,single,2024-01-29,6,205500,True,4Iecos9w8saAwvw02oFokZ,6jwFb8XGttdTHPB2tBpqbx
7kNpWo6mNCjSVmRdlRL5iE,Happy Birthday To Amy - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,7MDhVmQFdqK3djCtbOrN1t,3FfiVd3gDkX4BuklKDbuS9
2goxZuVqZ5GHOO8Vns2B9E,Paper Bag,Fiona Apple,compilation,2024-04-06,3,219266,False,4zaxNSKt41GY9HFfngVONm,3g2kUQ6tHLLbmkV7T4GPtL
3NoeOVcs78X8mLDREaval4,Happy Birthday To Mia - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,4CCumkdVHD5Yns2XVoikzF,3FfiVd3gDkX4BuklKDbuS9
4reYFRKr5lKwlGehqht4eQ,club heaven,Nessa Barrett,compilation,2023-12-21,3,131937,True,4GR4d4uGlnbwqFvrESOIv9,7pwufEBGfggjoI8twqlsmQ
2Tsd4XhoQ3JRP0H1JyUnXx,Happy Birthday To Hugh - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3vNMdL0iN3GmmRl7GDkita,3FfiVd3gDkX4BuklKDbuS9
1JTDX6ruoepGj1oYCPjZin,Ghost,Ava Max,compilation,2024-05-09,1,181647,False,07bmsAA7x0axVQfmjNrXLv,4npEfmQ6YuiwW1GpUmaq3F
1CAdRISITEZyK7CA7imgyf,Happy Birthday To Joe - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,1gRw4PD6IZDdK3eF87NnOD,3FfiVd3gDkX4BuklKDbuS9
67HYmgAXlEAPKa7iMgCtHf,Talk,Why Don't We,compilation,2023-12-19,0,190346,False,0LpgrxtqlyQgU17trNLPeP,2jnIB6XdLvnJUeNTy5A0J2
02naWGnI7nZmQAoES6kVka,Happy Birthday To Seth - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3yQmUTHYFU56IrERJV9qzx,3FfiVd3gDkX4BuklKDbuS9
6dmGyuIP3JbA8jcDngKpOT,The Boy Is Mine,Brandy,compilation,2024-03-22,0,239683,False,0lAlNmmGGSTU0FaMPacxxz,05oH07COxkXKIMt6mIPRee
3wqOVH563ewtLuaV1wspk8,Happy Birthday To Sean - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,0YhGnOpEKh5VSyNPwS2Pgi,3FfiVd3gDkX4BuklKDbuS9
6OHujgYhab8iADRrpvh0ps,Summertime Sadness - Cover,Adult Swim Smalls,album,2024-04-23,1,250810,False,7znnn5q9NIhDaoCx12iUpC,4U1Ntfqa08zV3Ue5O963o8
0rvsyDhOHx98dN8ey9yn7D,Happy Birthday To Brad - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,4mPNnccrdZCHrghWRdJvG4,3FfiVd3gDkX4BuklKDbuS9
4IHDWfMr5citqpx2kr8j2F,High Hopes,Panic! At The Disco,compilation,2024-04-20,1,192133,False,3bQIktT1bq954ZzSKl6XE4,20JZFwl6HVl6yg8a4H3ZqK
4ADXraPKSphTIYmLekFsKM,Happy Birthday To Guy - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,57a6zEcVzMiDiLXf8vCRfY,3FfiVd3gDkX4BuklKDbuS9
32iSzTOwz4CWOsrgR8tr7O,Squirt,Popgoth,single,2022-07-28,1,123402,False,13MbK8iqUOKUcwyVSFJ8Pm,58aKoq74YagROd0kJnvcsi
0Jo3ZlrwXHA8dI7nV1BoJ4,Happy Birthday To Joe - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,1gRw4PD6IZDdK3eF87NnOD,3FfiVd3gDkX4BuklKDbuS9
2fCkGIJau8WJnQRKbSvaoe,Payphone,Maroon 5,compilation,2023-02-08,6,232320,True,2KdbwOkrHGPZBkGFbAHTmv,04gDigrS5kc9YWfZHwBETP
7rgpF0mJS9TKB46zpNhr5K,Happy Birthday To Amir - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,6uAXXOlP68XLncHGGzGRh7,3FfiVd3gDkX4BuklKDbuS9
2JuoElsKMYcxlG7VkEyQf2,Not the 1975,Knox,compilation,2024-04-16,0,198022,False,4DRQODIE3ad5rieSVOzGbs,61S5H9Lxn1PDUvu1TV0kCX
2Ks08MeNxYUEmqTPni0VIV,H. Birthday To Sidney - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,55AxVlsJ9WtIB0laUdWeWW,3FfiVd3gDkX4BuklKDbuS9
618Xb2JEcfgbPt3iTenaeD,Seasons,Bebe Rexha,compilation,2024-05-09,1,203427,False,4E7ZKiUgudtWhaq97HYyZM,64M6ah0SkkRsnPGtGiRAbb
6mgaRs53PDES7MhoHJsKrw,Happy Birthday To Don - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,2s3Brqwa4TwaDsdKy0dEd7,3FfiVd3gDkX4BuklKDbuS9
0595a4Mva1GvElbJpQ5Woj,Shake It,Metro Station,compilation,2024-04-06,2,179146,False,4zaxNSKt41GY9HFfngVONm,7vXwfZyDp3spzIVNXDaTPN
2Tsd4XhoQ3JRP0H1JyUnXx,Happy Birthday To Hugh - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3vNMdL0iN3GmmRl7GDkita,3FfiVd3gDkX4BuklKDbuS9
1czcwrVm32dPyX7054C0zT,Amazing - Cover,Adult Swim Smalls,album,2024-04-23,2,369208,False,7znnn5q9NIhDaoCx12iUpC,4U1Ntfqa08zV3Ue5O963o8
2Rlo690w3ul7Px0Z0uAduS,Happy Birthday To Ken - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,7I9V547DC3RUDsCF3pQjiE,3FfiVd3gDkX4BuklKDbuS9
1TY4hVKtEPO60jq8z48D8x,Different Kind of Beautiful,Alec Benjamin,compilation,2023-12-21,3,201007,False,4GR4d4uGlnbwqFvrESOIv9,5IH6FPUwQTxPSXurCrcIov
5ubK7lbvFjDVGGo23cWljk,Happy Birthday To Lee - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3CmK0lZn21zIiDv3Fo6Z9Z,3FfiVd3gDkX4BuklKDbuS9
6jUnOoNXKYZNdEzbUjF1qU,Born to Be Alive,Bea and her Business,compilation,2024-05-09,0,157068,True,4E7ZKiUgudtWhaq97HYyZM,6Jl6Xw5FnzQqmKNodwbKym
2ThHFYMXGiB2lpLwoPJQTs,Happy Birthday To You - Soul Pop,Happy Birthday All Names & Genres,album,1893,0,30766,False,1jTd5Zu83nVDFmskaAnK2q,3FfiVd3gDkX4BuklKDbuS9
6rnXBFmOLpt5kRAAHFS2gM,After Hours,Kehlani,compilation,2024-04-24,4,202414,False,08w63lCN2armBQGrzm0KaI,0cGUm45nv7Z6M6qdXYQGTX
6YwMi3xra9p160ERDqYD76,Happy Birthday To Abel - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,3eMKsLBscJ2qcerViSEIZk,3FfiVd3gDkX4BuklKDbuS9
2kREoSaJNXhBXIxLZFz9Wc,Miniskirt,Popgoth,album,2021-04-13,1,173962,False,4VcFVwyIudVeNVN0QwhPYB,58aKoq74YagROd0kJnvcsi
4KawsAOcwBGe9jwvovJjcW,Happy Birthday To Harry - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,61tDGCoMPbeRMU3JDs7VQ8,3FfiVd3gDkX4BuklKDbuS9
5siQVUpA400pPNxD4AU0Of,Pop,AL99,single,2024-01-29,6,205500,True,4Iecos9w8saAwvw02oFokZ,6jwFb8XGttdTHPB2tBpqbx
1CAdRISITEZyK7CA7imgyf,Happy Birthday To Joe - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,1gRw4PD6IZDdK3eF87NnOD,3FfiVd3gDkX4BuklKDbuS9
2goxZuVqZ5GHOO8Vns2B9E,Paper Bag,Fiona Apple,compilation,2024-04-06,3,219266,False,4zaxNSKt41GY9HFfngVONm,3g2kUQ6tHLLbmkV7T4GPtL
69sk1J4aiPKh3oKy6urBhD,Happy Birthday To Roy - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,7F7f4hkWx12WT2kFFsEpsa,3FfiVd3gDkX4BuklKDbuS9
1JTDX6ruoepGj1oYCPjZin,Ghost,Ava Max,compilation,2024-05-09,1,181647,False,07bmsAA7x0axVQfmjNrXLv,4npEfmQ6YuiwW1GpUmaq3F
6f1MD5g0IDAVq1Iiba0bly,Happy Birthday To Beau - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,4C1tx8ZXRZHiU0YJo5uFUs,3FfiVd3gDkX4BuklKDbuS9
68QS9bTdGInHdj6GDs6z1l,Overwhelmed,Royal & the Serpent,compilation,2024-04-26,0,159293,False,68z1KmFpcqs5a0EK4u3bR3,64EHXDoln95lnccszdPum0
4jv3kQOzTAuCrHdaV0kyx8,Happy Birthday To Dan - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,3M6jkGJXRhF8U2blvOIe3W,3FfiVd3gDkX4BuklKDbuS9
6dmGyuIP3JbA8jcDngKpOT,The Boy Is Mine,Brandy,compilation,2024-03-22,0,239683,False,0lAlNmmGGSTU0FaMPacxxz,05oH07COxkXKIMt6mIPRee
3waKeLUrE4AjtrTHO54iA8,Happy Birthday To Alex - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,1WsbTFxDLO30V5iz8OLFy6,3FfiVd3gDkX4BuklKDbuS9
6OHujgYhab8iADRrpvh0ps,Summertime Sadness - Cover,Adult Swim Smalls,album,2024-04-23,1,250810,False,7znnn5q9NIhDaoCx12iUpC,4U1Ntfqa08zV3Ue5O963o8
4MynJZDAMLPKZuU8g52qn0,Happy Birthday To Kai - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,1wPpc3hlk0hgPqFvnyatyy,3FfiVd3gDkX4BuklKDbuS9
4IHDWfMr5citqpx2kr8j2F,High Hopes,Panic! At The Disco,compilation,2024-04-20,1,192133,False,3bQIktT1bq954ZzSKl6XE4,20JZFwl6HVl6yg8a4H3ZqK
3SO7x1q02ASGUfniy7g8pp,Happy Birthday To Ray - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,3JcTVAF0APeYYbxBx22IpW,3FfiVd3gDkX4BuklKDbuS9
1YW3R3FQErby9pVeEJENKX,ALT POP,Chad Kowal,single,2023-03-24,2,156640,True,5zIpF9aXekm8sirhxi2pg1,3KdU7qBKxD3P8mg9KoF9Ok
4acrkn6TFRwuS0CXdwjXbB,Happy Birthday To Andy - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,2pNhzZarfPVs9szTjRTa2C,3FfiVd3gDkX4BuklKDbuS9
2JuoElsKMYcxlG7VkEyQf2,Not the 1975,Knox,compilation,2024-04-16,0,198022,False,4DRQODIE3ad5rieSVOzGbs,61S5H9Lxn1PDUvu1TV0kCX
3YNj7R9qLFmQHiIXVdDECw,Happy Birthday To Tina - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,1I5fB2MYM4zRE0oEM5QeQE,3FfiVd3gDkX4BuklKDbuS9
1zKm5vd3iy5tijNqzfnQrh,Pick Me,Alec Benjamin,compilation,2024-02-22,1,178707,False,7GO7fkU8RRRxKutPzSwHtS,5IH6FPUwQTxPSXurCrcIov
5r3yLYu65ztNY4Vq9Q3Vik,Happy Birthday To Kim - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,75q2dKUnvqbdKbe4FgxG0a,3FfiVd3gDkX4BuklKDbuS9
2UDIER6XG68mYjkTp2jOZt,Feather,Sabrina Carpenter,compilation,2024-06-14,3,185552,True,2KHnHb15xCR0y6Zj4PwoyF,74KM79TiuVKeVCqs8QtB0B
3Rhb8zvTevrHYr38XfBuIw,Happy Birthday To Guy - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,57a6zEcVzMiDiLXf8vCRfY,3FfiVd3gDkX4BuklKDbuS9
1PftPJvx7yCxmbqwIDxJeQ,hell is a teenage girl,Nessa Barrett,compilation,2023-09-15,1,195215,True,0gxg1WdrRMYfFBitlnt4A2,7pwufEBGfggjoI8twqlsmQ
4wFUZmllTXeqwGmKLJox69,Happy Birthday To Anna - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,0BTQtqVi60uDrVxbLUeW1E,3FfiVd3gDkX4BuklKDbuS9
7rFBO7sGP5UtldVZ04Uro9,Let's Get Married,Bleachers,compilation,2024-04-06,2,186053,False,4zaxNSKt41GY9HFfngVONm,2eam0iDomRHGBypaDQLwWI
6f2ojS1ySRVrDcoOtZweOw,H. Birthday To Regina - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,2ij3UEuOUbxS85vidTKqnj,3FfiVd3gDkX4BuklKDbuS9
7LoBUWGHH4FnvTYuBd3oVP,King Size Bed,Alec Benjamin,compilation,2024-05-04,1,164184,False,0ynOpC5RIlBx1zV6vFmtnd,5IH6FPUwQTxPSXurCrcIov
24X0NcawK5cKV0RXpSIS5k,Happy Birthday To Mia - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,4CCumkdVHD5Yns2XVoikzF,3FfiVd3gDkX4BuklKDbuS9
21GIhgSHAVUmvKYHxd0yb1,A Dream From Birth,PopCup Cafe,album,2024-04-29,0,129571,False,0phfUMdEH1drfrmX4rapPR,7pm3uk4RAQlXIg91tJfLe6
28Lg3TtVLz6UuEhuMTGMD9,Happy Birthday To Jay - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,0mI2ZaZMsqgZaNLTbBYB14,3FfiVd3gDkX4BuklKDbuS9
1dtu7gsYTKuB9UMLeTtRER,don’t call me pretty,GAYLE,compilation,2023-08-25,0,181076,True,3tDfjneEthH8DdarwgEJDs,2VSHKHBTiXWplO8lxcnUC9
5OsPXp55YDukIAvTbg4QHx,Happy Birthday To Leo - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,4MS0xGG10GHQXvQVsFx4PK,3FfiVd3gDkX4BuklKDbuS9
6kdyzqGN8CM5Q2bKz5QlW7,C-O-M-M-U-N-I-C-A-T-E,POP ETC,album,2012-06-12,1,245626,False,421KY561VzVHQba6Psy2bp,6gUiIIPmV6OXjHcvv1KCuL
1vfRWDg4AbVp1mqEfSfGEo,Happy Birthday To Theo - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,2ezzgDbyW8WORNKmh9qAyZ,3FfiVd3gDkX4BuklKDbuS9
6ZMZt0ooAX3E7SssX7N50K,Low Rider,War,compilation,2024-03-22,0,190826,False,0lAlNmmGGSTU0FaMPacxxz,3ICyfoySNDZqtBVmaBT84I
6ojCyF3WxvNw3Ncd7jD19u,H. Birthday To Regina - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,2ij3UEuOUbxS85vidTKqnj,3FfiVd3gDkX4BuklKDbuS9
6zNRBnXqMRdVfaurO3LQBm,UNVME,Popgoth,single,2022-05-13,1,102530,False,6OFK00WLS2ehftPQ2oWgSq,58aKoq74YagROd0kJnvcsi
0DiOPYlqoQZe4cBKpXN6Rm,Happy Birthday To Max - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3zmJXF7zsu1cdYX3cYUoNP,3FfiVd3gDkX4BuklKDbuS9
6Shpz5ZCRdGRXZBPZxjeVB,Gloria !,Johnny Yukon,compilation,2024-05-16,0,124917,False,35zoZVGR3sTBeDiGeggULc,4fLF7NyMYLaMxUmZCSp5ex
6mz5wbXPv1QP2lXouPSACK,Happy Birthday To Ray - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3JcTVAF0APeYYbxBx22IpW,3FfiVd3gDkX4BuklKDbuS9
1qoIPx1gL1gJUKYWfHvtVR,Help Me,Sueco,compilation,2024-05-16,1,150191,False,0wsPdpMG6V05PqsEr3HyPZ,4iDroUFo89Y7YBsdDTBmTD
2csrSbvjeLRvO4JMZf4ox0,Happy Birthday To Ivy - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,5ww3ZHaInEIvUZ8iFjNWQX,3FfiVd3gDkX4BuklKDbuS9
4Ul5ZJD2jhcKgLOZaGYi61,Some Nights,fun.,compilation,2024-03-22,0,277040,True,0lAlNmmGGSTU0FaMPacxxz,5nCi3BB41mBaMH9gfr6Su0
4ADXraPKSphTIYmLekFsKM,Happy Birthday To Guy - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,57a6zEcVzMiDiLXf8vCRfY,3FfiVd3gDkX4BuklKDbuS9
6BvEydWj8LB9I1bAn3cOlH,butterflies,GAYLE,compilation,2024-06-01,0,136200,False,5Eur75bpwUsoccT99W8K0x,2VSHKHBTiXWplO8lxcnUC9
7rR20ZVaUVZSGF9p1UsEm7,Happy Birthday To Ivy - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,5ww3ZHaInEIvUZ8iFjNWQX,3FfiVd3gDkX4BuklKDbuS9
0fAfwDYTmJT7rQd68zZwOK,Why Can't We?,Parade,album,2024-04-24,3,260470,False,7K4uvUWCE8AyLGKUhP4JsV,5A7aghWZPM8MVPWPMhVtVW
3B4O7k7e6r2QiKLGx9m9mO,Happy Birthday To Kim - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,75q2dKUnvqbdKbe4FgxG0a,3FfiVd3gDkX4BuklKDbuS9
2SRYJO5DOhGeJ5RwFGWj9K,Unholy,Sam Smith,compilation,2023-11-24,3,156943,False,6xVXZpMenSJt9H8bgZTS8y,2wY79sveU1sp5g7SokKOiI
2ySYxrwhXOiiv0Va1dt9Jx,Happy Birthday To Ken - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,7I9V547DC3RUDsCF3pQjiE,3FfiVd3gDkX4BuklKDbuS9
0kCWi5bLlhCJ5nT9aph85w,In the Meantime,Spacehog,compilation,2024-03-22,0,299506,False,0lAlNmmGGSTU0FaMPacxxz,3NZE8jDD2cCzd4vUyZ5CQQ
7dfDS6cvI4ciSsanzjiGSS,Happy Birthday To Jay - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,0mI2ZaZMsqgZaNLTbBYB14,3FfiVd3gDkX4BuklKDbuS9
0PNMkQ0BQAMSP1NZ1H7S9J,Glad You Came,Pop Mage,single,2024-03-08,8,173858,False,0Rt0MpFcgHkYxgNUUf9s2V,4YOM5excFC1lf3sDs1fsh3
6KEKdUbtceyb0Gq29pOgvj,Happy Birthday To Tommy - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,15gzakPuFCDEgmHqzf7VWl,3FfiVd3gDkX4BuklKDbuS9
0IeweEVYXMTHEDDSdCwS5P,Born to Be Alive,Bea and her Business,compilation,2023-09-15,0,157068,True,0gxg1WdrRMYfFBitlnt4A2,6Jl6Xw5FnzQqmKNodwbKym
3KcqVaY9rP0iBr3bjCwgCG,Happy Birthday To Ava - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3Tecfq8pgvuN6hUnmbE3DH,3FfiVd3gDkX4BuklKDbuS9
5oV1exgVOEwCE2dltshsaR,Sweet but Psycho,Ava Max,compilation,2024-02-13,1,187436,False,00yboHpTmDJVUiF4pBarCW,4npEfmQ6YuiwW1GpUmaq3F
4Vqaqs8atgmOTLwal3jNSl,Happy Birthday To Harry - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,61tDGCoMPbeRMU3JDs7VQ8,3FfiVd3gDkX4BuklKDbuS9
0kfDduTsPFwe7SkBptt0gj,My Oh My,Ava Max,compilation,2024-04-19,4,156155,False,1I1ztZ1o2SteAFUuQ3F5f7,4npEfmQ6YuiwW1GpUmaq3F
37hA3g3vqXId6UqYWnpUze,Happy Birthday To Aria - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,0rcykPPAz6JrjsKE5pSa5d,3FfiVd3gDkX4BuklKDbuS9
2cOexu7BYyqio1gWyMqETD,Latch,Disclosure,compilation,2023-11-24,3,256040,False,6xVXZpMenSJt9H8bgZTS8y,6nS5roXSAGhTGr34W6n7Et
3ovufQNOV0vemANJiuGkbR,Happy Birthday To Hazel - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,1rdBpVG2Bgit1cPzkJirY7,3FfiVd3gDkX4BuklKDbuS9
6KmQNMu3m39yRLiWBY5mSi,lighthouse,Kelly Clarkson,compilation,2024-02-09,3,201053,False,1CpPLRTT3F32r9TxRwY3F0,3BmGtnKgCSGYIUhmivXKWX
48SXQaU9rBerOdKyf5iL0j,Happy Birthday To Sam - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,3Mu9hiEYBjlqoXOBqLkCWV,3FfiVd3gDkX4BuklKDbuS9
2AnNBoiEF2kHMYUg5JoOGG,Tijuana Sun,Pop Culture,album,2024-04-25,0,269583,False,3EwGFN9ngrWdb3nM6WrDXx,14d7pVJjYb4eYydvT8kpYZ
4lPa69DnGrMTH2ggdAh9cS,Happy Birthday To Alan - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,6lCKGqNBkPWZwE741wOxe4,3FfiVd3gDkX4BuklKDbuS9
066VFGVZSufV5QaU2rdtRN,Worms,Ashnikko,compilation,2024-02-23,3,148690,True,60oTjbs8R1QrEBIydcYI8g,3PyJHH2wyfQK3WZrk9rpmP
27CeKfF2wuu9JXNdwJvC2u,Happy Birthday To Paul - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,6BcwiAuBL67zc8Wva0HQAj,3FfiVd3gDkX4BuklKDbuS9
5VDPsfo9eADwzSAjv6L3E8,Flowers,SMYLES,compilation,2024-05-18,1,196721,False,140f6gFPGWioBJnK5u8Zb8,7bCRnTi1yDFfLbDFkMqvaS
7kNpWo6mNCjSVmRdlRL5iE,Happy Birthday To Amy - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,7MDhVmQFdqK3djCtbOrN1t,3FfiVd3gDkX4BuklKDbuS9
3AqGRmgWUJQvuR7ULnR8f5,Ghost,Ava Max,compilation,2024-05-09,2,181647,False,54O9EspPiaT42ou1X35N8S,4npEfmQ6YuiwW1GpUmaq3F
7Bbdce1kDa179PFEMP0tm2,Happy Birthday To Kai - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,1wPpc3hlk0hgPqFvnyatyy,3FfiVd3gDkX4BuklKDbuS9
4lypMOl2b6ovKItA7bt3Yj,Strangers,Kenya Grace,compilation,2024-02-13,1,172964,False,00yboHpTmDJVUiF4pBarCW,7uMDnSZyUYNBPLhPMNuaM2
5LQWci470wEg9Djgqu3vrq,Happy Birthday To Billy - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,0kgrOk1z9ggvuGT41K7tjh,3FfiVd3gDkX4BuklKDbuS9
2d5epC1Q1V0hYzdxDVsdco,Not the 1975,Knox,compilation,2024-04-19,0,198022,False,1I1ztZ1o2SteAFUuQ3F5f7,61S5H9Lxn1PDUvu1TV0kCX
02XUmsFzNQsG4aBw9FxQn7,Happy Birthday To Lee - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,3CmK0lZn21zIiDv3Fo6Z9Z,3FfiVd3gDkX4BuklKDbuS9
0d3HFe3gN5kfqyt4nGLJBI,Someone Else,Kenya Grace,compilation,2024-05-18,1,197267,False,4DupgpYpb2SybVYte9jNuk,7uMDnSZyUYNBPLhPMNuaM2
2awpX2Zs2MhWScpbKmyhLI,Happy Birthday To Hugh - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,3vNMdL0iN3GmmRl7GDkita,3FfiVd3gDkX4BuklKDbuS9
5bijbTjbiBlKh1ZlNcCue2,How Does It Feel,Top Hits 2024,single,2024-03-08,3,187317,False,1SWXgtwr7l0ge2fa2MzU00,6UE1TvbbosOhY8SFGp2B0n
2RI4y1OkW0B3haUBFv9Arz,Happy Birthday To Beau - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,4C1tx8ZXRZHiU0YJo5uFUs,3FfiVd3gDkX4BuklKDbuS9
6HNNXe3V5kGJW4bFVKwYCj,Mean Girls,Popgoth,album,2020-05-13,1,167000,True,2vCV5RD7c0VxMMdjKuYZJZ,58aKoq74YagROd0kJnvcsi
2HU4kpGLchTCGql0gXbKqg,Happy Birthday To Eli - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,1DhUcPAohdRCfqYRs5E4KP,3FfiVd3gDkX4BuklKDbuS9
17kdqWBkheyR2duMFBPpjq,Big Energy,Latto,compilation,2024-04-06,1,172540,True,4zaxNSKt41GY9HFfngVONm,3MdXrJWsbVzdn6fe5JYkSQ
5WyMACoN2vtmWIOYzUZU6g,Happy Birthday To Don - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,2s3Brqwa4TwaDsdKy0dEd7,3FfiVd3gDkX4BuklKDbuS9
49EBH1e9nL9VNwnMaXUXga,Hanging By A Moment,Lifehouse,compilation,2023-11-03,1,216066,False,7ydhXgjsu9kD5OXvAkYoeu,5PokPZn11xzZXyXSfnvIM3
6xdHuttg0sps6ulGWyhxxu,H. Birthday To Sophie - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,2RTTanF3UJXaI9oLqDHzuC,3FfiVd3gDkX4BuklKDbuS9
1P2YrvlBLZnMi0cWDwZIWb,Pretty Little Devil,Shaya Zamora,compilation,2024-05-25,1,167690,False,0xwLEkgJajUuEzp4TBkhI8,4gmgH3IgZoetXRskbdI02q
3nF1KnMaRJBZvcg8TPOUrG,Happy Birthday To Jim - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,5ipgPNqxmw6sXsm9NoxPFL,3FfiVd3gDkX4BuklKDbuS9
0u1I1QCudBXl0cc4HCLSqp,Jawbreaker,Popgoth,album,2021-10-13,0,153064,True,2aRfeec54cdhctmrsaBNFb,58aKoq74YagROd0kJnvcsi
67EqO04usijDTGn7oAWQlL,Happy Birthday To Tina - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,1I5fB2MYM4zRE0oEM5QeQE,3FfiVd3gDkX4BuklKDbuS9
3ejTHnYLHt51b1WoWlCcKe,#!,POP,album,2024-04-24,0,92505,False,2QPAV8YDUZo7mbRRRF4jmf,2oOPWTAHKHfEsKkCfQRabS
3MTjoxXMK3bYzEjD1DZ7L4,Happy Birthday To Billy - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,0kgrOk1z9ggvuGT41K7tjh,3FfiVd3gDkX4BuklKDbuS9
